id,label,comment
701054_1,neutral,Thanks I just committed the patch.
701054_2,neutral,However I cannot see errors in lucli can you make a patch for those cases too? 
1969320_1,positive,Thanks for moving so quickly on this guys.
1969320_2,neutral,Look forward to seeing it resolved in 3.3.2.GA!
977198_1,neutral,"On trunk apparently all use of the ""get"" ""put"" and ""delete"" histograms have already been removed from the regionserver except for the Jamon templates."
977198_2,neutral,Since an approach to put back two such HRegionInterface level measurements with a query/mutate distinction has been +1ed on this issue I'm going to put them back on trunk and port back the changes to 0.94.
977198_3,neutral,Calling them queryRequestLatency and mutateRequestLatency in RegionServerMetrics.
2486241_1,neutral,This blog post speaks briefly about colocation and how this can be achieved using AtomicMaps.
902763_1,neutral,Thanks Daryn!
902763_2,neutral,for taking a look.
1157923_1,neutral,I just committed this.
1157923_2,positive,Thanks Sanjay!
299082_1,neutral,#NAME?
2426284_1,neutral,After several retries seems we are unable to proceed with releng team to get supported solution.
2426284_2,neutral,Will setup mirroring to Brno QA lab.
175864_1,neutral,Thanks Claus.
175864_2,neutral,If somebody can better formulate my above fragment and place it somewhere in wiki it would be great.
175864_3,neutral,I have throuroughly documented this in the XWorkConverterTest see testStringToInt testStringToInteger testStringToPrimitiveDouble and testStringToDouble.
175864_4,neutral,If you feel like adding this to the showcase than go on.
175864_5,neutral,cheers  ./alex -- .w( the_mindstorm )p. 
780721_1,positive,Cool thanks Daniel we're actually cool with either updating it to e9ff8c4928 or flipping the write bit and we'll push the delta ourselves - whatever's the fastest to get to writeable:)  Thanks --tim
805064_2,neutral,I think the HttpClients service interface must be exported for it to be used.
805064_3,neutral,On the other hand the BundleActivator should not be exported and can as well be moved to the osgi.impl package.
2046200_1,neutral,Done at revision 1582 - 1585
1002038_1,neutral,Closing as fixed in trunk.
1002038_2,neutral,Reopen if I'm mistaken.
1712997_1,neutral,We have an HTTP discovery agent in activemq-http no other activity on this issue so closing for now.
823209_2,neutral,Although the older patch applied fine for me (patch -p1).
2402199_1,positive,This is a great suggestion.
2402199_2,neutral,jBPM already works this way.
623487_1,neutral,Thanks Amar!
1573728_1,neutral,Would your use case be covered by adding a TTL to CF?
1573728_2,neutral,Because that seems like the natural level of granularity for this to me.
2505559_2,neutral,Looks like Forge isn't used at companies having a firewall.
567798_1,neutral,Attached patch for Myfaces.
1613607_1,neutral,the  repairment to BlueSky official website Downloads.html and MailingLists.html  thebluesky group an use the patch freely
774797_1,neutral,adding --rsyncable to our build system does not seem to be a big task I am experimenting with it.
774797_2,neutral,seen from my chair this is a very elegant solution until we can really split our distribution into smaller files (exe + langauge packs) and have a meta installer that combines what the user want. 
1144560_1,neutral,Regenerated patch with trunk and with an indentation change.
1876181_1,neutral,Spoke too soon!
1876181_2,neutral,The SocetException is still there sporadically.
1016257_1,neutral,This adds testing of the RegionSplitsTracker.
874025_1,neutral,I committed the patch to trunk.
874025_2,neutral,Thank you Ivan!
874025_3,neutral,Thanks Daryn for the review.
1079117_1,neutral,If possible let's schedule to 0.4
304778_1,neutral,Whoops yeah sorry.
402189_1,neutral,Agreed wildcards (* ?)
402189_2,neutral,are enough for this rather than full blown regexp.
402189_3,neutral,It's also easier then to tell a wildcard-based config from a normal one.
1503751_1,neutral,Feature verification is completed including Upgrade.
1503751_2,neutral,hence closing the ticket.
1422107_1,neutral,This issue is being tracked by other JIRAs now.
813473_1,neutral,RB at https://reviews.apache.org/r/15607/
1678213_1,neutral,I just committed this.
1678213_2,neutral,Thanks Scott!
1886471_1,neutral,Sonar does not use JavaNCSS at all !
879312_1,neutral,The 0.23 patch looks fine.
879312_2,neutral,I also tried to resolve merge conflicts and ended up with pretty much the same patch as yours.
879312_3,neutral,The only significant code difference seems to be in getBlockLocations().
1478633_1,neutral,Thanks for the patch.
1478633_2,neutral,It was applied with minor changes in 2.1.10-dev and 2.2-dev.
1478633_3,neutral,Please reopen the issue if needed.
2167248_1,neutral,fixed in 1.8. checking in javadoc fixes momentarily
2325805_1,neutral,Committed in r14473 on trunk and r14474 on 2.0.x.
449674_1,neutral,I know this hasn't been looked at in quite a while.
449674_2,neutral,I can't see the current GOP and GKOP being completely replaced but there may well be some areas where your code could be incorporated.
449674_3,neutral,It would help considerably if you could explain what the problem was/is with finite sized pools and the current implementation.
449674_4,neutral,Without an explanation of what the issue is this issue is likely to remain dormant or just be closed as won't fix.
1433090_1,neutral,"Same in problem in SQLServer solved with catalog=null and schema=""%"""
2248369_1,neutral,Done as part of Felix resolver integration
508220_1,neutral,Latest commits now include filemgr and workflowmgr integration.
508220_2,neutral,The work in progress archetype is now committed in the trunk (http://svn.apache.org/repos/asf/oodt/trunk/mvn/archetypes/radix/).
1112403_1,neutral,Bharath  Since all of this work's goal was done - can this be closed?
2276054_1,neutral,Thanks for Paul King's advice I tried 1.6.3 again with groovy.bat.
2276054_2,neutral,groovy.bat don't have this problem so the problem is from the native launcher.
1472345_1,neutral,Closing as dupe.
354179_1,positive,great thanks Joel.
2512266_1,neutral,Marek Novotny <mnovotny@redhat.com> made a comment on [bug 883918|https://bugzilla.redhat.com/show_bug.cgi?id=883918]  This will be fixed/upgraded to GWT 2.5 in WFK 2.3.
562642_1,neutral,Per Do??acan's comment we need to reopen this and test out his new patch for it.
562642_2,neutral,Andrzej I'd be happy if you reassigned to you however I will have some time on Tuesday to look at this if you don't until then.
1210080_1,neutral,latest from RB
397947_1,neutral,commit fix http://svn.apache.org/viewvc?rev=729857&view=rev to nmr project http://svn.apache.org/viewvc?rev=729894&view=rev to features project
437102_1,neutral,Robbie  Could you please review and commit the patch?
1477180_1,neutral,Hmm it did work on monday for me strange I'll have a look at it right now
1648070_1,neutral,reviewed and committed patch.
1648070_2,neutral,Thanks Charitha.
2178588_1,neutral,Added to portletswap but not the distro until we have themed groupings.
1593075_1,neutral,Thanks for reporting.
1593075_2,neutral,Yeah classloading in JBoss is a bit tricky :)
205810_1,positive,Thanks for reporting solved!
1945698_1,neutral,Applied slightly modified patch in [r18180|http://fisheye.codehaus.org/changelog/mojo/?cs=18180].
1945698_2,neutral,Thanks!
817949_1,neutral,[~ashutoshc] Thanks.
938924_1,neutral,The rpc changes look good to me in the patch (smile)
1465991_1,neutral,I will rewrite that part.
2134187_1,neutral,Scratch that this fails horribly after the change to unparsing negative numbers as hex.
2334381_1,neutral,Fixed in next savara release.
1647861_1,neutral,Some more work towards full SAAJ 1.3 implementation.
929227_1,neutral,Patch for 0.96 corresponding to latest trunk patch.
286038_1,positive,it belongs to faces 1.2 :)
520700_1,neutral,Thanks Amit  Your patch is in trunk at r832776 R9.04 r832779 
1413572_1,neutral,We decided not to support jdk13 jvms with 10.3 so there's no point in attempting to change anything at this point.
693792_1,neutral,OK thanks for the review guys!
693792_2,neutral,I'll commit soon.
1210099_1,neutral,Patch committed.
580709_1,positive,Ok cool this is just a matter of adding strings to the various [NotFound()|https://github.com/apache/mesos/blob/0.15.0-rc4/src/files/files.cpp#L160] returns in files.cpp  There are a number of error cases in the [browse|https://github.com/apache/mesos/blob/0.15.0-rc4/src/files/files.cpp#L204] and [read|https://github.com/apache/mesos/blob/0.15.0-rc4/src/files/files.cpp#L204] endpoints I'd imagine one could change the javascript to generate bad requests which should be sufficient to test this :)
1210099_2,neutral,Thanks Hari!
741066_1,neutral,Ping?
741066_2,neutral,Did you manage to create a test program?
741066_3,neutral,It looks like there is an unencodable character.
2547124_1,neutral,JMX support will be implemented with the remoting project.
545539_1,positive,cool no worries.
2269259_1,neutral,As of the new log4j DSL this is not an issue
1865359_1,neutral,Tested by submitter.
1149665_1,neutral,I just committed this.
1149665_2,neutral,Thanks Amar - this was a long-drawn affair!
717914_1,neutral,Fixed for exclusion: http://svn.apache.org/viewvc?view=revision&revision=1539249
288955_1,neutral,Hi  Thanks for your help testing this stuff.
288955_2,neutral,I did a review and I found the problem is not on tomahawk.
288955_3,neutral,Really it is a side effect of the browser (IE 7 and IE 8).
288955_4,neutral,In few words onchange event is not published until the checkbox lost focus.
288955_6,neutral,I'll close this issue as won't fix but anyway I commit the fix on tomahawk examples.
310347_1,neutral,89 and 90 look fine.
376257_1,positive,Cool feature!  Performance:  - It looks like scripts are read from the resource loader and parsed again (eval) for every update request.
2116246_1,neutral,Yes this was fixed through Yecht.
2375072_1,neutral,Should be fixed with DOXIA-390 I added your test case.
2375072_2,neutral,Thanks!
52899_1,neutral,all history lost?
52899_2,neutral,for example: https://github.com/hibernate/hibernate-core/commits/3.6/hibernate-testsuite/pom.xml https://github.com/hibernate/hibernate-core/commits/3.6/testsuite/pom.xml
420205_1,neutral,Review board: https://reviews.apache.org/r/15335/
1131871_1,neutral,I just committed this.
1131871_2,neutral,Thanks Amar!
1447417_1,neutral,patch reviewed and applied by Eoghan with r502283
1473434_1,neutral,Extra javadoc added
260556_1,positive,Thanks Ram  That seems like a definite improvement.
260556_2,positive,Interesting that you decided not to detect the error based on finding two similarly-named operations.
260556_3,neutral,I wonder if there are any advantages to your way of doing it over mine but I think yours will definitely work to detect the error cases I had in mine.  
